team.key,park.key,year.key,span.first,span.last,games,openings,attendance
CIN,CIN07,1970,1970-04-06,1970-06-24,36,34,566928
CIN,CIN08,1970,1970-06-30,1970-10-01,45,43,1245302
CLE,CLE 7.00,1970,1970-04-07,1970-09-27,81,72,728209
DET,DET04,1970,1970-04-14,1970-10-01,81,75,1481364
HOU,HOU02,1970,1970-04-10,1970-10-01,81,80,1247444
KCA,KAN05,1970,1970-04-07,1970-09-27,79,72,692986
LAN,LOS03,1970,1970-04-07,1970-09-23,81,78,1697141
ML4,MIL05,1970,1970-04-07,1970-09-24,81,73,935496
MIN,MIN02,1970,1970-04-11,1970-10-01,81,77,1251837
MON,MON01,1970,1970-04-08,1970-09-27,80,74,1424449
NYA,NYC16,1970,1970-04-07,1970-09-27,81,69,1136873
NYN,NYC17,1970,1970-04-14,1970-10-01,82,74,2697456
OAK,OAK01,1970,1970-04-13,1970-10-01,81,77,778436
PHI,PHI11,1970,1970-04-07,1970-10-01,80,73,708247
PIT,PIT06,1970,1970-04-07,1970-06-28,42,40,386907
PIT,PIT07,1970,1970-07-16,1970-09-27,40,36,955100
SDN,SAN01,1970,1970-04-07,1970-10-01,81,73,633369
SFN,SFO02,1970,1970-04-07,1970-09-27,81,72,740404
SLN,STL09,1970,1970-04-10,1970-10-01,81,75,1627777
WS2,WAS10,1970,1970-04-06,1970-09-27,81,79,824750
ATL,ATL01,1971,1971-04-09,1971-09-30,82,76,1006320
BAL,BAL11,1971,1971-04-07,1971-09-29,77,64,1033035
BOS,BOS07,1971,1971-04-06,1971-09-26,80,77,1682829
CAL,ANA01,1971,1971-04-06,1971-09-26,81,79,926253
CHA,CHI10,1971,1971-04-09,1971-09-30,81,69,832388
CHN,CHI11,1971,1971-04-06,1971-09-26,81,77,1653007
CIN,CIN08,1971,1971-04-05,1971-09-26,81,76,1501125
CLE,CLE 7.00,1971,1971-04-08,1971-09-29,81,72,591298
DET,DET04,1971,1971-04-06,1971-09-26,81,77,1591037
HOU,HOU02,1971,1971-04-05,1971-09-23,81,79,1260897
KCA,KAN05,1971,1971-04-12,1971-09-26,81,72,910784
LAN,LOS03,1971,1971-04-09,1971-09-30,81,78,2064549
ML4,MIL05,1971,1971-04-10,1971-09-19,82,75,731533
MIN,MIN02,1971,1971-04-06,1971-09-30,79,75,940848
MON,MON01,1971,1971-04-13,1971-09-30,80,72,1293053
NYA,NYC16,1971,1971-04-13,1971-09-22,81,70,1074518
NYN,NYC17,1971,1971-04-06,1971-09-30,81,74,2266660
OAK,OAK01,1971,1971-04-07,1971-09-29,81,73,907835
PHI,PHI12,1971,1971-04-10,1971-09-30,81,75,1511073
PIT,PIT07,1971,1971-04-06,1971-09-19,80,76,1501132
SDN,SAN01,1971,1971-04-06,1971-09-30,81,69,549075
SFN,SFO02,1971,1971-04-12,1971-09-19,81,72,1119834
SLN,STL09,1971,1971-04-10,1971-09-26,82,79,1604431
WS2,WAS10,1971,1971-04-05,1971-09-30,81,77,655156
ATL,ATL01,1972,1972-04-17,1972-10-04,78,68,752970
BAL,BAL11,1972,1972-04-16,1972-10-01,77,69,899948
BOS,BOS07,1972,1972-04-17,1972-09-28,78,75,1434336
CAL,ANA01,1972,1972-04-15,1972-10-04,80,79,744140
CHA,CHI10,1972,1972-04-18,1972-09-27,78,66,1198654
CHN,CHI11,1972,1972-04-15,1972-10-04,77,74,1299163
CIN,CIN08,1972,1972-04-15,1972-10-04,76,71,1612695
CLE,CLE 7.00,1972,1972-04-15,1972-10-03,77,65,759774
DET,DET04,1972,1972-04-15,1972-10-04,78,74,1901845
HOU,HOU02,1972,1972-04-15,1972-09-27,77,76,1464244
KCA,KAN05,1972,1972-04-15,1972-10-04,77,69,706756
LAN,LOS03,1972,1972-04-21,1972-09-27,75,73,1860498
ML4,MIL05,1972,1972-04-22,1972-09-24,79,68,600419
MIN,MIN02,1972,1972-04-23,1972-10-04,74,69,807571
MON,MON01,1972,1972-04-18,1972-10-04,78,72,1142244
NYA,NYC16,1972,1972-04-18,1972-10-04,77,62,967715
NYN,NYC17,1972,1972-04-15,1972-09-24,78,72,2134194
OAK,OAK01,1972,1972-04-15,1972-09-28,77,70,927544
PHI,PHI12,1972,1972-04-17,1972-09-28,79,72,1343323
PIT,PIT07,1972,1972-04-18,1972-10-04,78,70,1427460
SDN,SAN01,1972,1972-04-15,1972-10-01,80,70,643273
SFN,SFO02,1972,1972-04-21,1972-10-04,77,69,645578
SLN,STL09,1972,1972-04-15,1972-09-27,77,72,1196894
TEX,ARL 1.00,1972,1972-04-21,1972-10-01,77,75,667287
ATL,ATL01,1973,1973-04-06,1973-09-30,81,68,802848
BAL,BAL11,1973,1973-04-06,1973-09-29,81,72,960307
BOS,BOS07,1973,1973-04-06,1973-09-30,81,77,1483301
CAL,ANA01,1973,1973-04-06,1973-09-30,81,80,1057631
CHA,CHI10,1973,1973-04-11,1973-09-27,81,75,1315260
CHN,CHI11,1973,1973-04-06,1973-10-01,80,73,1351971
CIN,CIN08,1973,1973-04-05,1973-09-30,81,75,2017821
CLE,CLE 7.00,1973,1973-04-07,1973-09-26,81,68,605066
DET,DET04,1973,1973-04-11,1973-09-24,81,78,1724146
HOU,HOU02,1973,1973-04-09,1973-09-26,81,80,1393998
KCA,KAN06,1973,1973-04-10,1973-09-23,81,74,1345441
LAN,LOS03,1973,1973-04-11,1973-09-23,81,80,2139452
ML4,MIL05,1973,1973-04-13,1973-09-27,81,73,1092244
MIN,MIN02,1973,1973-04-13,1973-09-23,81,76,907499
MON,MON01,1973,1973-04-14,1973-09-24,81,73,1246863
NYA,NYC16,1973,1973-04-09,1973-09-30,81,72,1262039
NYN,NYC17,1973,1973-04-06,1973-09-26,81,73,1914695
OAK,OAK01,1973,1973-04-06,1973-09-30,81,79,1000045
PHI,PHI12,1973,1973-04-10,1973-09-23,81,75,1475932
PIT,PIT07,1973,1973-04-06,1973-10-01,81,72,1318558
SDN,SAN01,1973,1973-04-06,1973-09-29,81,75,612005
SFN,SFO02,1973,1973-04-09,1973-09-23,81,74,834415
SLN,STL09,1973,1973-04-11,1973-09-30,81,79,1573906
TEX,ARL 1.00,1973,1973-04-07,1973-09-30,81,74,686162
ATL,ATL01,1974,1974-04-08,1974-10-02,81,75,981083
BAL,BAL11,1974,1974-04-05,1974-09-29,81,74,962620
BOS,BOS07,1974,1974-04-11,1974-10-02,81,78,1558391
CAL,ANA01,1974,1974-04-09,1974-10-02,81,78,917020
CHA,CHI10,1974,1974-04-05,1974-10-02,82,76,1166453
CHN,CHI11,1974,1974-04-09,1974-09-29,81,74,1015378
CIN,CIN08,1974,1974-04-04,1974-09-29,82,75,2157247
CLE,CLE 7.00,1974,1974-04-10,1974-09-29,81,73,1111450
DET,DET04,1974,1974-04-09,1974-10-02,81,75,1245346
HOU,HOU02,1974,1974-04-12,1974-10-02,81,80,1093105
KCA,KAN06,1974,1974-04-05,1974-09-29,81,78,1174292
LAN,LOS03,1974,1974-04-05,1974-09-25,81,80,2629474
ML4,MIL05,1974,1974-04-05,1974-10-02,81,73,955760
MIN,MIN02,1974,1974-04-09,1974-10-02,82,77,667511
MON,MON01,1974,1974-04-16,1974-10-01,80,70,1019132
NYA,NYC17,1974,1974-04-06,1974-09-25,81,72,1290480
NYN,NYC17,1974,1974-04-10,1974-10-02,81,71,1727328
OAK,OAK01,1974,1974-04-13,1974-09-29,81,76,836662
PHI,PHI12,1974,1974-04-06,1974-09-25,81,77,1809228
PIT,PIT07,1974,1974-04-10,1974-10-02,81,72,1110737
SDN,SAN01,1974,1974-04-09,1974-09-28,81,76,1075471
SFN,SFO02,1974,1974-04-05,1974-10-02,81,74,519991
SLN,STL09,1974,1974-04-05,1974-09-25,81,76,1838413
TEX,ARL 1.00,1974,1974-04-04,1974-09-26,80,76,1193867
ATL,ATL01,1975,1975-04-15,1975-09-24,80,73,534552
BAL,BAL11,1975,1975-04-11,1975-09-24,77,68,1002125
BOS,BOS07,1975,1975-04-08,1975-09-28,81,77,1748518
CAL,ANA01,1975,1975-04-07,1975-09-23,81,76,1058103
CHA,CHI10,1975,1975-04-15,1975-09-21,81,74,770802
CHN,CHI11,1975,1975-04-10,1975-09-28,81,76,1034819
CIN,CIN08,1975,1975-04-07,1975-09-28,81,75,2315603
CLE,CLE 7.00,1975,1975-04-08,1975-09-24,80,69,977056
DET,DET04,1975,1975-04-10,1975-09-21,80,74,1063154
HOU,HOU02,1975,1975-04-07,1975-09-24,81,79,857444
KCA,KAN06,1975,1975-04-11,1975-09-25,81,77,1151805
LAN,LOS03,1975,1975-04-14,1975-09-28,81,80,2552103
ML4,MIL05,1975,1975-04-11,1975-09-28,81,73,1213363
MIN,MIN02,1975,1975-04-15,1975-09-28,82,73,737156
MON,MON01,1975,1975-04-18,1975-09-24,81,73,913202
NYA,NYC17,1975,1975-04-11,1975-09-28,78,68,1288046
NYN,NYC17,1975,1975-04-08,1975-09-21,81,76,1730766
OAK,OAK01,1975,1975-04-08,1975-09-28,81,77,1077597
PHI,PHI12,1975,1975-04-11,1975-09-28,81,74,1908969
PIT,PIT07,1975,1975-04-11,1975-09-24,80,73,1270013
SDN,SAN01,1975,1975-04-10,1975-09-28,81,77,1281747
SFN,SFO02,1975,1975-04-11,1975-09-21,81,74,522902
SLN,STL09,1975,1975-04-07,1975-09-28,82,78,1695034
TEX,ARL 1.00,1975,1975-04-08,1975-09-28,80,76,1127663
ATL,ATL01,1976,1976-04-13,1976-09-29,81,71,817947
BAL,BAL11,1976,1976-04-09,1976-09-29,81,74,1058792
BOS,BOS07,1976,1976-04-13,1976-10-03,81,79,1895885
CAL,ANA01,1976,1976-04-09,1976-09-30,81,78,1006774
CHA,CHI10,1976,1976-04-09,1976-09-25,80,68,914942
CHN,CHI11,1976,1976-04-13,1976-10-03,81,77,1026785
CIN,CIN08,1976,1976-04-08,1976-10-03,81,75,2629708
CLE,CLE 7.00,1976,1976-04-10,1976-09-30,79,68,949821
DET,DET04,1976,1976-04-13,1976-09-25,80,74,1471533
HOU,HOU02,1976,1976-04-12,1976-10-02,82,75,886622
KCA,KAN06,1976,1976-04-13,1976-10-03,81,78,1679160
LAN,LOS03,1976,1976-04-13,1976-10-03,81,79,2386301
ML4,MIL05,1976,1976-04-08,1976-10-03,81,75,1011399
MIN,MIN02,1976,1976-04-13,1976-09-29,81,75,715394
MON,MON01,1976,1976-04-14,1976-09-26,80,67,646698
NYA,NYC16,1976,1976-04-15,1976-10-02,80,74,2017932
NYN,NYC17,1976,1976-04-09,1976-09-29,82,76,1470364
OAK,OAK01,1976,1976-04-17,1976-10-03,81,79,780945
PHI,PHI12,1976,1976-04-10,1976-10-03,81,78,2480016
PIT,PIT07,1976,1976-04-13,1976-10-03,81,73,1025952
SDN,SAN01,1976,1976-04-09,1976-09-29,80,77,1458478
SFN,SFO02,1976,1976-04-09,1976-09-26,81,73,626868
SLN,STL09,1976,1976-04-09,1976-09-29,81,79,1200323
TEX,ARL 1.00,1976,1976-04-09,1976-10-03,81,77,1161682
ATL,ATL01,1977,1977-04-15,1977-09-28,81,80,871526
BAL,BAL11,1977,1977-04-07,1977-09-29,81,77,1209440
BOS,BOS07,1977,1977-04-07,1977-10-01,80,74,2074549
CAL,ANA01,1977,1977-04-15,1977-09-25,81,76,1435133
CHA,CHI10,1977,1977-04-12,1977-10-02,81,74,1656135
CHN,CHI11,1977,1977-04-07,1977-09-28,81,75,1440753
CIN,CIN08,1977,1977-04-06,1977-10-02,81,76,2526031
CLE,CLE 7.00,1977,1977-04-16,1977-09-25,81,70,897583
DET,DET04,1977,1977-04-07,1977-09-25,81,75,1359856
HOU,HOU02,1977,1977-04-08,1977-09-25,81,77,1099580
KCA,KAN06,1977,1977-04-11,1977-10-02,81,76,1852643
LAN,LOS03,1977,1977-04-07,1977-10-02,81,79,2945087
ML4,MIL05,1977,1977-04-12,1977-10-02,81,75,1115438
MIN,MIN02,1977,1977-04-15,1977-09-28,80,77,1162727
MON,MON02,1977,1977-04-15,1977-09-25,81,77,1410757
NYA,NYC16,1977,1977-04-07,1977-10-02,81,75,2113306
NYN,NYC17,1977,1977-04-12,1977-09-23,79,70,1062782
OAK,OAK01,1977,1977-04-09,1977-09-28,81,72,495578
PHI,PHI12,1977,1977-04-09,1977-10-02,81,79,2699750
PIT,PIT07,1977,1977-04-07,1977-10-02,81,73,1237359
SDN,SAN01,1977,1977-04-12,1977-09-25,81,79,1375269
SEA,SEA02,1977,1977-04-06,1977-09-25,81,76,1350601
SFN,SFO02,1977,1977-04-15,1977-10-02,81,74,696654
SLN,STL09,1977,1977-04-15,1977-10-02,83,79,1658282
TEX,ARL 1.00,1977,1977-04-11,1977-10-02,81,75,1250721
TOR,TOR01,1977,1977-04-07,1977-10-02,80,72,1700370
ATL,ATL01,1978,1978-04-07,1978-09-28,81,75,905178
BAL,BAL11,1978,1978-04-14,1978-09-28,81,73,1051722
BOS,BOS07,1978,1978-04-14,1978-10-02,82,77,2320210
CAL,ANA01,1978,1978-04-07,1978-10-01,81,77,1755386
CHA,CHI10,1978,1978-04-07,1978-09-26,80,76,1491100
CHN,CHI11,1978,1978-04-14,1978-10-01,82,75,1524311
CIN,CIN08,1978,1978-04-06,1978-10-01,80,75,2532497
CLE,CLE 7.00,1978,1978-04-08,1978-09-24,78,70,807123
DET,DET04,1978,1978-04-07,1978-10-01,81,76,1714843
HOU,HOU02,1978,1978-04-10,1978-10-01,81,78,1128233
KCA,KAN06,1978,1978-04-10,1978-10-01,81,80,2255493
LAN,LOS03,1978,1978-04-14,1978-09-24,81,80,3347803
ML4,MIL05,1978,1978-04-07,1978-09-24,81,75,1599412
MIN,MIN02,1978,1978-04-14,1978-09-24,81,73,787880
MON,MON02,1978,1978-04-14,1978-09-24,80,76,1427181
NYA,NYC16,1978,1978-04-13,1978-10-01,81,76,2382055
NYN,NYC17,1978,1978-04-07,1978-09-26,80,73,1007867
OAK,OAK01,1978,1978-04-10,1978-10-01,80,72,527017
PHI,PHI12,1978,1978-04-07,1978-09-27,82,77,2582409
PIT,PIT07,1978,1978-04-07,1978-10-01,81,70,964106
SDN,SAN01,1978,1978-04-14,1978-10-01,81,78,1669349
SEA,SEA02,1978,1978-04-05,1978-10-01,81,78,877530
SFN,SFO02,1978,1978-04-07,1978-09-27,81,74,1738855
SLN,STL09,1978,1978-04-10,1978-10-01,81,78,1278221
TEX,ARL 1.00,1978,1978-04-08,1978-09-27,82,75,1447963
TOR,TOR01,1978,1978-04-14,1978-09-24,81,73,1562509
ATL,ATL01,1979,1979-04-09,1979-09-26,79,75,768737
BAL,BAL11,1979,1979-04-06,1979-09-26,79,72,1680427
BOS,BOS07,1979,1979-04-05,1979-09-27,80,79,2353125
CAL,ANA01,1979,1979-04-10,1979-09-26,81,81,2523575
CHA,CHI10,1979,1979-04-10,1979-09-30,79,73,1280702
CHN,CHI11,1979,1979-04-05,1979-09-26,81,76,1656343
CIN,CIN08,1979,1979-04-04,1979-09-30,80,77,2356933
CLE,CLE 7.00,1979,1979-04-07,1979-09-30,81,74,1011744
DET,DET04,1979,1979-04-07,1979-09-30,80,75,1630939
HOU,HOU02,1979,1979-04-06,1979-09-23,81,77,1915449
KCA,KAN06,1979,1979-04-05,1979-09-30,81,79,2261845
LAN,LOS03,1979,1979-04-05,1979-09-30,81,81,2860954
ML4,MIL05,1979,1979-04-10,1979-09-27,81,76,1918893
MIN,MIN02,1979,1979-04-17,1979-09-30,81,75,1070621
MON,MON02,1979,1979-04-14,1979-09-30,81,72,2102153
NYA,NYC16,1979,1979-04-05,1979-09-30,81,79,2543848
NYN,NYC17,1979,1979-04-10,1979-09-23,82,69,788764
OAK,OAK01,1979,1979-04-06,1979-09-23,81,77,306763
PHI,PHI12,1979,1979-04-10,1979-09-26,81,77,2774849
PIT,PIT07,1979,1979-04-06,1979-09-30,81,74,1435427
SDN,SAN01,1979,1979-04-13,1979-09-23,81,77,1457147
SEA,SEA02,1979,1979-04-04,1979-09-23,81,80,844450
SFN,SFO02,1979,1979-04-10,1979-09-30,81,77,1456430
SLN,STL09,1979,1979-04-06,1979-09-30,82,77,1628406
TEX,ARL 1.00,1979,1979-04-10,1979-09-30,81,78,1519672
TOR,TOR01,1979,1979-04-13,1979-09-23,81,77,1431659
ATL,ATL01,1980,1980-04-17,1980-09-27,80,77,1048352
BAL,BAL11,1980,1980-04-15,1980-10-05,81,80,1805020
BOS,BOS07,1980,1980-04-14,1980-10-05,81,79,1956110
CAL,ANA01,1980,1980-04-11,1980-10-01,81,81,2297327
CHA,CHI10,1980,1980-04-10,1980-10-05,81,75,1212860
CHN,CHI11,1980,1980-04-17,1980-09-28,81,76,1204582
CIN,CIN08,1980,1980-04-09,1980-10-05,82,76,2031596
CLE,CLE 7.00,1980,1980-04-19,1980-10-01,79,72,1036352
DET,DET04,1980,1980-04-18,1980-09-28,82,76,1785360
HOU,HOU02,1980,1980-04-10,1980-10-02,81,78,2267593
KCA,KAN06,1980,1980-04-10,1980-10-05,81,80,2290056
LAN,LOS03,1980,1980-04-17,1980-10-06,82,81,3248887
ML4,MIL05,1980,1980-04-10,1980-10-05,82,77,1865583
MIN,MIN02,1980,1980-04-22,1980-09-28,80,73,769206
MON,MON02,1980,1980-04-18,1980-10-05,80,75,2185122
NYA,NYC16,1980,1980-04-18,1980-10-05,81,79,2627417
NYN,NYC17,1980,1980-04-10,1980-10-01,82,76,1178738
OAK,OAK01,1980,1980-04-10,1980-09-28,81,75,842319
PHI,PHI12,1980,1980-04-11,1980-10-02,81,78,2658957
PIT,PIT07,1980,1980-04-14,1980-10-05,81,74,1641757
SDN,SAN01,1980,1980-04-10,1980-09-28,81,78,1152438
SEA,SEA02,1980,1980-04-09,1980-09-28,81,80,837886
SFN,SFO02,1980,1980-04-17,1980-10-05,81,78,1098130
SLN,STL09,1980,1980-04-10,1980-10-05,81,80,1399755
TEX,ARL 1.00,1980,1980-04-10,1980-10-05,80,77,1198165
TOR,TOR01,1980,1980-04-16,1980-10-01,81,75,1400327
ATL,ATL01,1981,1981-04-10,1981-10-01,50,49,534107
BAL,BAL11,1981,1981-04-10,1981-10-04,55,53,1024831
BOS,BOS07,1981,1981-04-10,1981-09-27,53,52,1060659
CAL,ANA01,1981,1981-04-13,1981-09-27,54,54,1441545
CHA,CHI10,1981,1981-04-14,1981-10-04,49,47,944701
CHN,CHI11,1981,1981-04-09,1981-09-27,58,55,565615
CIN,CIN08,1981,1981-04-08,1981-10-04,54,51,1111107
CLE,CLE 7.00,1981,1981-04-11,1981-10-05,54,49,662417
DET,DET04,1981,1981-04-09,1981-10-01,55,54,1149744
HOU,HOU02,1981,1981-04-13,1981-09-29,51,50,1321222
KCA,KAN06,1981,1981-04-14,1981-10-04,47,47,1279440
LAN,LOS03,1981,1981-04-09,1981-10-04,56,56,2382579
ML4,MIL05,1981,1981-04-16,1981-10-04,49,48,878482
MIN,MIN02,1981,1981-04-09,1981-09-30,61,59,469090
MON,MON02,1981,1981-04-15,1981-09-27,56,52,1534663
NYA,NYC16,1981,1981-04-09,1981-09-27,51,50,1614482
NYN,NYC17,1981,1981-04-15,1981-10-04,52,49,701910
OAK,OAK01,1981,1981-04-17,1981-09-30,56,51,1298105
PHI,PHI12,1981,1981-04-13,1981-10-04,55,54,1638914
PIT,PIT07,1981,1981-04-09,1981-10-04,51,48,549369
SDN,SAN01,1981,1981-04-13,1981-09-27,55,54,559711
SEA,SEA02,1981,1981-04-09,1981-10-04,57,56,636276
SFN,SFO02,1981,1981-04-09,1981-10-04,53,51,632274
SLN,STL09,1981,1981-04-11,1981-09-29,53,53,1010247
TEX,ARL 1.00,1981,1981-04-14,1981-10-04,56,54,853032
TOR,TOR01,1981,1981-04-13,1981-09-23,53,51,755083
ATL,ATL01,1982,1982-04-09,1982-09-26,81,78,1800376
BAL,BAL11,1982,1982-04-05,1982-10-03,82,74,1613685
BOS,BOS07,1982,1982-04-12,1982-09-30,81,79,1954038
CAL,ANA01,1982,1982-04-13,1982-10-03,81,81,2807360
CHA,CHI10,1982,1982-04-17,1982-09-29,80,76,1567787
CHN,CHI11,1982,1982-04-09,1982-10-03,81,79,1250410
CIN,CIN08,1982,1982-04-05,1982-09-26,81,79,1340706
CLE,CLE 7.00,1982,1982-04-10,1982-10-03,81,77,1044041
DET,DET04,1982,1982-04-15,1982-09-30,81,76,1636058
HOU,HOU02,1982,1982-04-06,1982-10-03,81,80,1560396
KCA,KAN06,1982,1982-04-09,1982-10-03,81,80,2279464
LAN,LOS03,1982,1982-04-06,1982-09-30,81,80,3608881
ML4,MIL05,1982,1982-04-16,1982-09-26,82,78,1978815
MIN,MIN03,1982,1982-04-06,1982-10-03,81,81,921186
MON,MON02,1982,1982-04-14,1982-09-28,81,78,2319792
NYA,NYC16,1982,1982-04-11,1982-10-03,81,75,2041219
NYN,NYC17,1982,1982-04-13,1982-09-30,81,75,1320469
OAK,OAK01,1982,1982-04-06,1982-09-26,81,78,1738658
PHI,PHI12,1982,1982-04-08,1982-10-03,81,77,2374711
PIT,PIT07,1982,1982-04-16,1982-10-03,81,76,1026477
SDN,SAN01,1982,1982-04-06,1982-10-03,81,79,1617391
SEA,SEA02,1982,1982-04-16,1982-09-26,81,81,1070387
SFN,SFO02,1982,1982-04-13,1982-10-03,81,77,1228846
SLN,STL09,1982,1982-04-10,1982-09-26,81,80,2111922
TEX,ARL 1.00,1982,1982-04-12,1982-09-29,81,78,1154432
TOR,TOR01,1982,1982-04-09,1982-10-03,81,77,1275908
ATL,ATL01,1983,1983-04-08,1983-09-27,80,77,2116740
BAL,BAL11,1983,1983-04-04,1983-10-02,81,77,2036397
BOS,BOS07,1983,1983-04-05,1983-10-02,81,77,1780794
CAL,ANA01,1983,1983-04-05,1983-09-28,81,78,2555376
CHA,CHI10,1983,1983-04-12,1983-09-21,81,79,2132813
CHN,CHI11,1983,1983-04-06,1983-09-28,81,79,1483702
CIN,CIN08,1983,1983-04-04,1983-09-29,81,79,1192882
CLE,CLE 7.00,1983,1983-04-09,1983-09-22,81,72,768937
DET,DET04,1983,1983-04-08,1983-10-02,81,76,1786900
HOU,HOU02,1983,1983-04-05,1983-10-02,82,81,1352942
KCA,KAN06,1983,1983-04-09,1983-09-25,82,79,1963886
LAN,LOS03,1983,1983-04-08,1983-10-02,80,80,3509313
ML4,MIL05,1983,1983-04-15,1983-09-29,81,77,2266725
MIN,MIN03,1983,1983-04-05,1983-09-29,81,80,868272
MON,MON02,1983,1983-04-12,1983-09-25,81,76,2320556
NYA,NYC16,1983,1983-04-12,1983-09-29,81,78,2249688
NYN,NYC17,1983,1983-04-05,1983-10-02,82,74,1099876
OAK,OAK01,1983,1983-04-04,1983-10-02,81,77,1294941
PHI,PHI12,1983,1983-04-12,1983-10-02,82,75,2128345
PIT,PIT07,1983,1983-04-12,1983-09-29,81,74,1227449
SDN,SAN01,1983,1983-04-12,1983-10-02,82,78,1544736
SEA,SEA02,1983,1983-04-05,1983-10-02,81,81,808037
SFN,SFO02,1983,1983-04-05,1983-09-21,81,77,1256098
SLN,STL09,1983,1983-04-05,1983-10-02,81,79,2343669
TEX,ARL 1.00,1983,1983-04-04,1983-10-02,81,78,1362314
TOR,TOR01,1983,1983-04-09,1983-10-02,81,77,1930277
ATL,ATL01,1984,1984-04-03,1984-09-30,81,79,1724891
BAL,BAL11,1984,1984-04-02,1984-09-26,81,76,2037206
BOS,BOS07,1984,1984-04-13,1984-09-30,81,77,1660551
CAL,ANA01,1984,1984-04-02,1984-09-23,81,81,2402997
CHA,CHI10,1984,1984-04-06,1984-09-26,81,81,2135827
CHN,CHI11,1984,1984-04-13,1984-09-30,80,75,2108055
CIN,CIN08,1984,1984-04-02,1984-09-30,81,78,1270073
CLE,CLE 7.00,1984,1984-04-14,1984-09-30,81,73,731378
DET,DET04,1984,1984-04-10,1984-09-23,82,76,2704794
HOU,HOU02,1984,1984-04-03,1984-09-23,81,81,1230579
KCA,KAN06,1984,1984-04-03,1984-09-26,81,77,1810018
LAN,LOS03,1984,1984-04-03,1984-09-30,81,81,3134824
ML4,MIL05,1984,1984-04-17,1984-09-30,81,76,1608509
MIN,MIN03,1984,1984-04-03,1984-09-23,81,81,1598373
MON,MON02,1984,1984-04-13,1984-09-30,81,76,1623419
NYA,NYC16,1984,1984-04-10,1984-09-30,81,78,1823496
NYN,NYC17,1984,1984-04-17,1984-09-26,81,75,1829481
OAK,OAK01,1984,1984-04-03,1984-09-30,81,79,1353281
PHI,PHI12,1984,1984-04-10,1984-09-30,81,77,2062966
PIT,PIT07,1984,1984-04-17,1984-09-26,81,76,773195
SDN,SAN01,1984,1984-04-03,1984-09-23,81,80,1984953
SEA,SEA02,1984,1984-04-04,1984-09-30,81,81,869874
SFN,SFO02,1984,1984-04-03,1984-09-26,81,77,1001551
SLN,STL09,1984,1984-04-13,1984-09-23,81,79,2059347
TEX,ARL 1.00,1984,1984-04-03,1984-09-30,80,80,1102430
TOR,TOR01,1984,1984-04-17,1984-09-23,81,79,2110009
ATL,ATL01,1985,1985-04-12,1985-09-29,81,79,1350047
BAL,BAL11,1985,1985-04-08,1985-10-06,81,80,2137434
BOS,BOS07,1985,1985-04-08,1985-10-06,81,77,1786463
CAL,ANA01,1985,1985-04-09,1985-09-25,79,79,2567787
CHA,CHI10,1985,1985-04-19,1985-10-06,81,79,1669970
CHN,CHI11,1985,1985-04-09,1985-10-03,81,81,2161534
CIN,CIN08,1985,1985-04-08,1985-09-29,81,77,1839347
CLE,CLE 7.00,1985,1985-04-13,1985-10-02,81,75,655181
DET,DET04,1985,1985-04-08,1985-10-03,81,79,2286610
HOU,HOU02,1985,1985-04-09,1985-10-01,81,80,1184383
KCA,KAN06,1985,1985-04-08,1985-10-06,82,80,2162715
LAN,LOS03,1985,1985-04-12,1985-10-06,81,81,3264683
ML4,MIL05,1985,1985-04-09,1985-09-29,80,80,1359995
MIN,MIN03,1985,1985-04-15,1985-10-06,84,81,1652063
MON,MON02,1985,1985-04-19,1985-10-03,81,78,1502494
NYA,NYC16,1985,1985-04-16,1985-10-03,80,77,2214587
NYN,NYC17,1985,1985-04-09,1985-10-06,81,78,2751237
OAK,OAK01,1985,1985-04-12,1985-09-29,79,77,1334627
PHI,PHI12,1985,1985-04-09,1985-10-06,81,78,1830350
PIT,PIT07,1985,1985-04-12,1985-09-29,80,78,735900
SDN,SAN01,1985,1985-04-15,1985-10-06,81,79,2210352
SEA,SEA02,1985,1985-04-09,1985-09-29,83,81,1127603
SFN,SFO02,1985,1985-04-09,1985-10-06,81,79,818697
SLN,STL09,1985,1985-04-15,1985-10-06,81,80,2661465
TEX,ARL 1.00,1985,1985-04-12,1985-10-06,80,79,1112461
TOR,TOR01,1985,1985-04-16,1985-10-06,80,78,2468925
ATL,ATL01,1986,1986-04-08,1986-10-02,81,80,1387152
BAL,BAL11,1986,1986-04-07,1986-10-05,79,79,1973222
BOS,BOS07,1986,1986-04-14,1986-10-05,81,79,2146694
CAL,ANA01,1986,1986-04-14,1986-09-28,82,81,2655459
CHA,CHI10,1986,1986-04-07,1986-10-01,81,79,1424017
CHN,CHI11,1986,1986-04-18,1986-10-05,80,78,1859102
CIN,CIN08,1986,1986-04-07,1986-10-05,81,78,1692432
CLE,CLE 7.00,1986,1986-04-11,1986-10-05,81,79,1470977
DET,DET04,1986,1986-04-07,1986-09-25,81,77,1899437
HOU,HOU02,1986,1986-04-08,1986-10-05,81,81,1734266
KCA,KAN06,1986,1986-04-11,1986-10-01,81,78,2320764
LAN,LOS03,1986,1986-04-07,1986-10-05,81,80,3033208
ML4,MIL05,1986,1986-04-14,1986-10-02,80,79,1265041
MIN,MIN03,1986,1986-04-11,1986-10-05,81,81,1256566
MON,MON02,1986,1986-04-15,1986-10-02,80,77,1125164
